7200935,7252937,0.760903656482697
7200935,7264058,0.718812525272369
7200935,7223712,0.705567419528961
7200935,7247052,0.702935934066772
7200935,7263490,0.693768203258514
7200935,7249919,0.690019249916077
7200935,7224956,0.678368985652924
7200935,7208949,0.676262974739075
7200935,7237705,0.675555109977722
7200935,7222957,0.674784541130066
7200935,7236517,0.674067080020905
7200935,7251830,0.665884137153626
7200935,7208925,0.665438950061798
7200935,7265620,0.663333594799042
7200935,7231078,0.660841822624206
7200935,7258685,0.660121202468872
7200935,7222087,0.660109341144562
7200935,7244039,0.659682393074035
7200935,7234644,0.657756984233856
7200935,7231099,0.654090166091919
7200935,7222764,0.652034342288971
7200935,7232017,0.651761651039124
7200935,7269145,0.650411009788513
7200935,7223273,0.64752721786499
7200935,7265775,0.646204233169556
7200935,7270677,0.645526468753815
7200935,7243229,0.642896175384522
7200935,7209315,0.642105996608734
7200935,7262872,0.642076194286346
7200935,7210414,0.640342175960541
7200935,7242624,0.637000977993012
7200935,7220458,0.636098444461823
7200935,7258546,0.636008739471435
7200935,7256055,0.635956823825836
7200935,7247626,0.635439932346344
7200935,7223189,0.635030210018158
7200935,7266195,0.634454786777496
7200935,7205981,0.634377241134644
7200935,7248485,0.634374618530273
7200935,7249434,0.634284615516663
7200935,7269462,0.633918821811676
7200935,7247494,0.633769690990448
7200935,7268891,0.633579790592194
7200935,7236672,0.633060455322266
7200935,7230182,0.632469892501831
7200935,7207036,0.631962656974793
7200935,7242580,0.63166481256485
7200935,7254758,0.63142317533493
7200935,7264417,0.631341099739075
7200935,7220733,0.630508422851563
7200935,7269247,0.630460977554321
7200935,7215789,0.629780769348145
7200935,7265808,0.629497170448303
7200935,7258312,0.62909609079361
7200935,7230045,0.628750741481781
7200935,7270224,0.628449380397797
7200935,7235532,0.627311170101166
7200935,7264773,0.625021457672119
7200935,7258205,0.624515891075134
7200935,7258701,0.624345660209656
7200935,7254570,0.623946189880371
7200935,7258033,0.623737394809723
7200935,7229897,0.623717844486237
7200935,7224212,0.623359620571137
7200935,7238294,0.623344838619232
7200935,7243797,0.623312473297119
7200935,7255345,0.623007297515869
7200935,7256783,0.622961699962616
7200935,7243317,0.622824549674988
7200935,7220890,0.622747182846069
7200935,7264851,0.622679352760315
7200935,7253637,0.622427344322205
7200935,7259372,0.622360110282898
7200935,7226479,0.622083067893982
7200935,7262657,0.621508061885834
7200935,7253808,0.620240569114685
7200935,7220348,0.620075941085815
7200935,7233726,0.620064675807953
7200935,7247492,0.619602084159851
7200935,7271001,0.619030952453613
7200935,7250069,0.61897611618042
7200935,7225685,0.618731081485748
7200935,7260541,0.618615865707397
7200935,7219590,0.618283927440643
7200935,7204195,0.618188261985779
7200935,7220896,0.618005633354187
7200935,7249782,0.617945551872253
7200935,7230256,0.617749035358429
7200935,7221008,0.617710769176483
7200935,7215208,0.617630004882813
7200935,7215645,0.61753761768341
7200935,7244602,0.617178559303284
7200935,7225502,0.616447329521179
7200935,7256145,0.616389632225037
7200935,7265797,0.615760564804077
7200935,7269193,0.615655899047852
7200935,7243477,0.614556550979614
7200935,7232810,0.61380136013031
7200935,7208884,0.613760113716126
7200935,7255404,0.613614916801453
7200935,7245485,0.613475382328033
7200935,7244689,0.612990915775299
7200935,7269185,0.612300097942352
7200935,7260847,0.612118065357208
7200935,7262002,0.611960589885712
7200935,7239487,0.611205577850342
7200935,7253956,0.611147582530975
7200935,7247671,0.611006200313568
7200935,7227995,0.610784590244293
7200935,7221924,0.610626459121704
7200935,7253702,0.610456526279449
7200935,7230325,0.609839856624603
7200935,7220838,0.609527587890625
7200935,7222963,0.609113812446594
7200935,7231749,0.609084725379944
7200935,7229964,0.60902750492096
7200935,7243829,0.608451306819916
7200935,7237978,0.608321011066437
7200935,7217559,0.608188450336456
7200935,7262071,0.60816764831543
7200935,7254877,0.607798576354981
7200935,7245372,0.607582926750183
7200935,7259552,0.607409834861755
7200935,7266002,0.606683135032654
7200935,7268354,0.605826318264008
7200935,7228001,0.605613052845001
7200935,7219624,0.60529100894928
7200935,7254858,0.604992628097534
7200935,7259170,0.604886293411255
7200935,7242561,0.604331910610199
7200935,7223908,0.604299962520599
7200935,7209427,0.604250729084015
7200935,7268370,0.603965163230896
7200935,7218982,0.603791356086731
7200935,7255328,0.603504598140717
7200935,7269172,0.603187918663025
7200935,7233859,0.603006303310394
7200935,7246498,0.602973103523254
7200935,7225784,0.602777719497681
7200935,7244211,0.602725088596344
7200935,7270673,0.602720379829407
7200935,7242969,0.602697014808655
7200935,7252240,0.602671146392822
7200935,7252815,0.602632343769074
7200935,7234575,0.602506756782532
7200935,7236990,0.602407574653626
7200935,7265372,0.602360665798187
7200935,7221437,0.602310359477997
7200935,7225568,0.602213799953461
7200935,7215536,0.602119266986847
7200935,7270228,0.60199636220932
7200935,7242767,0.601929843425751
7200935,7236546,0.601812958717346
7200935,7257790,0.601500451564789
7200935,7214001,0.601244330406189
7200935,7260444,0.601205408573151
7200935,7263542,0.601163268089294
7200935,7248390,0.601131618022919
7200935,7245916,0.600962042808533
7200935,7258516,0.60041880607605
7200935,7242032,0.600064992904663
7200935,7253664,0.599983215332031
7200935,7216817,0.599977433681488
7200935,7262350,0.599967420101166
7200935,7248551,0.599561035633087
7200935,7219049,0.599351108074188
7200935,7266484,0.599349856376648
7200935,7225901,0.599243342876434
7200935,7250858,0.599075198173523
7200935,7235516,0.598893225193024
7200935,7234178,0.598763227462769
7200935,7234113,0.598635673522949
7200935,7231634,0.598630666732788
7200935,7263567,0.598396241664887
7200935,7220393,0.598185479640961
7200935,7252992,0.598179042339325
7200935,7243661,0.598119914531708
7200935,7235664,0.598036110401154
7200935,7230320,0.597517549991608
7200935,7252828,0.597478449344635
7200935,7241195,0.597425043582916
7200935,7256644,0.5970778465271
7200935,7225915,0.59688264131546
7200935,7238833,0.596869826316834
7200935,7232790,0.596869468688965
7200935,7252928,0.596728324890137
7200935,7246431,0.59667694568634
7200935,7250571,0.596506059169769
7200935,7261138,0.596406877040863
7200935,7255379,0.59631085395813
7200935,7235709,0.596081912517548
7200935,7253668,0.595716714859009
7200935,7257792,0.595683991909027
7200935,7245395,0.595406711101532
7200935,7265746,0.595404624938965
7200935,7270432,0.595275282859802
7200935,7251082,0.595053553581238
7200935,7268794,0.594963014125824
7200935,7211338,0.594818532466888
7200935,7243741,0.594784438610077
7200935,7252926,0.5947345495224
7200935,7257398,0.594542503356934
7200935,7224314,0.594461977481842
7200935,7246452,0.594359397888184
7200935,7234400,0.594183921813965
7200935,7268299,0.594112455844879
7200935,7252020,0.593894898891449
7200935,7255335,0.593835234642029
7200935,7238991,0.593829691410065
7200935,7266052,0.593599736690521
7200935,7242314,0.593586623668671
7200935,7211237,0.593535482883453
7200935,7251427,0.59344869852066
7200935,7230622,0.593319058418274
7200935,7243467,0.593029737472534
7200935,7258342,0.59294456243515
7200935,7266720,0.592925727367401
7200935,7250090,0.592503905296326
7200935,7261229,0.592449486255646
7200935,7250089,0.59243106842041
7200935,7228437,0.592369616031647
